vid_id,frame_order,left_shoulder_left_wrist,right_shoulder_right_wrist,left_hip_left_ankle,right_hip_right_ankle,left_hip_left_wrist,right_hip_right_wrist,left_shoulder_left_ankle,right_shoulder_right_ankle,left_hip_right_wrist,right_hip_left_wrist,left_elbow_right_elbow,left_knee_right_knee,left_wrist_right_wrist,left_ankle_right_ankle,left_hip_avg_left_wrist_left_ankle,right_hip_avg_right_wrist_right_ankle
117,157,85.02287,51.28624,59.857677,105.1423,103.43256,82.17959,94.25921,123.77045,85.77201,150.1468,100.554184,74.754196,117.90778,130.32193,38.33677,35.298126
117,158,84.009384,51.974133,59.308956,92.06437,98.03991,79.497856,94.10542,108.32474,86.85537,142.11914,98.120926,69.4838,114.85378,114.23713,34.76458,31.994303
117,159,85.23722,41.86309,58.039913,91.9752,104.32685,75.930244,93.22669,104.5747,101.54822,163.22537,134.49205,71.171326,147.90724,135.84581,38.424416,42.074356
117,160,82.917274,41.40627,67.316414,113.784744,104.324585,76.47225,99.144196,127.58508,91.812645,154.19064,113.7428,60.39775,132.24576,126.67862,31.224142,49.40981
117,161,97.3399,47.632515,61.282547,64.14304,110.25491,76.13282,95.04026,93.2088,87.96115,160.57268,115.36156,62.671646,135.93427,73.199776,42.4908,16.79455
117,162,87.54452,43.534973,53.256687,60.98647,100.97201,73.9662,90.56975,95.12212,91.25139,155.53148,117.39364,71.89732,133.08731,79.85973,43.515118,14.946548
117,163,46.155434,48.737347,67.0919,63.312836,92.77877,93.23546,109.3383,100.80246,85.26917,135.76,78.54708,62.723736,80.11003,66.599396,33.420563,39.031242
117,164,38.385002,40.648617,70.37796,67.71171,75.58718,79.20811,112.87606,100.04573,85.05725,74.60833,48.539078,7.798096,31.285025,5.049189,27.364174,30.260334
117,165,79.005356,51.70111,55.21076,69.72741,93.50855,78.51923,87.138374,103.84498,71.398026,119.996506,57.068882,67.82028,76.43705,52.914886,37.58088,14.598894
117,166,38.444065,43.965946,224.89816,222.13686,142.62955,142.91444,332.94107,330.24854,160.30382,141.2455,77.96424,32.927715,88.36508,22.133596,65.077095,68.90498
117,167,41.55491,42.80451,44.406475,32.453407,77.40513,84.80484,75.93766,72.815865,92.131454,103.10606,78.43344,47.009197,87.3728,20.433216,26.489246,28.55076
117,168,31.946945,34.36555,31.81946,49.979927,76.06326,83.58108,92.05153,76.763916,88.881226,107.154274,83.14522,39.167137,89.53017,32.71164,22.687592,43.949574
117,169,51.009808,52.193146,110.83569,122.17986,119.78039,121.61443,196.59814,185.14157,77.34057,173.565,104.17187,85.02008,71.0255,69.15103,36.810402,35.953358
117,170,42.14857,33.585564,271.64215,252.90149,83.29889,117.13253,357.22427,350.93533,129.66689,92.828735,84.72718,28.835714,94.51467,32.66517,107.522125,89.25099
117,171,45.654186,51.337734,149.39099,139.49945,61.341175,76.32948,196.46199,180.59473,97.40255,89.813675,98.59002,49.01773,108.85568,30.028652,66.32412,79.48593
118,0,58.705112,73.46837,53.594265,49.80962,77.73214,105.261986,90.268585,89.72191,103.1734,89.53398,53.409622,24.26978,57.77901,17.57423,43.774727,52.596485
118,1,49.246395,50.394783,55.42607,55.44642,80.323524,77.599945,103.37401,103.57541,83.00695,75.17485,5.116947,9.63369,13.450196,12.174045,27.886133,33.363617
118,2,36.324303,37.867207,42.284336,57.114872,56.895794,50.870872,82.633934,88.70156,66.85953,44.27223,16.105297,24.532219,18.26483,42.234367,29.674536,40.694786
118,3,51.91149,25.597717,43.095676,46.8891,48.693424,55.28344,87.6754,85.65302,63.409977,55.10824,46.30487,28.898594,85.284195,39.897263,21.375645,31.716045
118,4,67.595116,16.406424,50.22264,61.503174,66.114235,33.868076,78.520874,85.98179,42.496933,74.5666,48.07866,34.281715,87.27781,32.132343,16.913284,35.39948
118,5,66.654076,47.449776,41.45632,45.015404,67.72631,48.942295,82.11426,80.87832,51.879147,66.39835,20.83062,20.563164,23.711052,12.248065,24.006945,9.736872
118,6,72.84511,34.75153,45.023743,47.013992,72.32492,46.144703,87.513016,86.61207,43.694042,80.3277,35.492367,26.219845,41.828537,15.968892,36.157646,19.806026
118,10,73.89369,26.298435,49.277847,35.75431,72.01202,13.0394125,89.5425,74.89478,21.718695,69.159966,39.703133,28.679722,67.77309,28.360092,31.42579,11.501667
118,11,45.3243,78.103745,63.204372,59.40396,52.757454,91.49393,101.20185,96.1406,81.64567,65.184044,34.093845,19.175121,36.490334,11.878452,29.611164,51.263298
118,16,59.75116,75.69119,46.471363,32.8505,68.17776,90.238495,87.198586,73.48165,80.702156,87.782715,50.542698,43.254246,54.579437,27.941336,23.802761,37.535297
118,18,66.90224,18.04056,61.790874,60.87141,85.50128,56.86949,100.39593,99.547066,91.11271,124.1721,115.98563,33.391502,148.65237,38.95857,26.156382,24.943523
118,19,40.80116,51.534405,63.068954,65.02434,42.36885,43.781796,119.67782,109.63262,78.85803,60.65186,83.504005,37.74932,73.44234,40.397976,14.809809,29.620396
118,20,38.637203,20.263435,51.7316,58.421898,85.93973,38.013687,106.344734,97.75973,37.834534,132.90103,107.32056,42.592545,100.89804,54.477203,35.71149,26.89948
118,22,28.710358,23.141777,52.336918,47.10307,20.470436,23.641626,91.81648,87.28469,52.590855,48.506527,58.640495,38.042793,61.832417,35.002193,18.465406,17.696615
118,23,72.14475,57.950665,62.58126,57.44971,113.91168,83.13406,104.87489,94.07091,67.248985,146.77696,94.28709,39.471306,77.65523,59.994156,42.592545,41.46153
118,45,56.9135,31.846558,63.009144,84.37133,83.9094,63.32382,103.245514,114.883064,58.475033,95.61383,38.516552,39.630047,41.04217,73.91918,16.121645,28.118689
118,46,28.725756,39.801765,37.15851,31.145058,72.5804,70.52608,79.35112,71.28979,77.371254,73.44071,46.632378,15.442614,55.40231,10.135247,21.714943,20.314993
118,47,75.968895,65.57319,267.0694,282.35938,201.79889,203.01083,464.65573,481.0983,216.49112,202.0476,94.545074,54.66611,107.39908,82.43399,82.78516,83.34682
118,49,72.674065,50.877018,73.28623,77.30532,149.5922,115.59409,141.05403,141.49358,123.23009,141.32664,22.142403,29.983536,33.820847,54.94742,53.675354,21.953749
118,50,48.663094,23.813066,77.583565,69.40417,107.743454,67.636505,127.99241,119.21142,68.85053,106.05271,47.8,20.149517,66.80849,43.744373,36.88806,5.699592
118,51,97.22531,85.76276,98.00202,42.115566,203.5205,196.42351,123.142914,150.90082,199.88783,202.54398,48.200928,73.50952,35.396904,137.13512,128.63,78.64155
118,52,129.91652,116.466225,101.22851,28.595848,241.86057,239.55475,116.08864,112.60928,230.25798,253.97095,46.651047,81.236855,43.922398,138.21538,154.56352,126.577614
118,59,57.83169,49.081146,31.688543,88.54576,57.906807,99.557236,24.251165,109.5888,105.98025,72.230576,98.432495,75.90053,144.21101,126.33945,42.584827,82.417015
118,61,28.424522,34.54903,46.79539,48.729176,76.154396,68.91363,77.129234,71.03477,77.40696,74.97875,42.363583,23.002457,51.04886,20.997244,36.0687,30.522076
118,64,59.73837,61.92348,58.081512,70.11999,56.009216,66.45449,93.70424,123.410446,90.71901,34.81492,72.01933,81.099464,88.13483,79.12721,43.939636,32.844707
118,65,79.33446,49.75778,78.127014,83.643074,191.73718,161.21384,221.57098,205.75839,232.27278,128.83748,74.449684,91.538284,85.35941,72.93683,69.82838,49.24208
118,71,56.1579,68.38474,75.3946,92.71043,67.06618,75.510925,121.959915,143.8932,75.60562,79.59458,58.365406,51.934772,63.263325,37.467365,50.84015,56.597023
118,76,45.09043,43.923122,70.07939,89.255684,114.04941,118.96959,162.39014,172.62404,123.40304,110.81789,15.46394,50.143616,13.07247,88.143745,41.972313,32.025753
118,77,39.325027,34.37656,64.14718,60.016476,94.650955,84.59163,104.47884,105.7039,71.33556,117.65073,83.35713,61.84044,42.985546,95.9109,53.238632,28.08911
118,78,29.724258,52.365093,55.61481,60.52304,68.38769,99.97932,94.1336,105.84555,126.37054,70.61203,98.195816,40.873646,92.19828,57.201702,11.369272,27.538637
118,79,33.61924,43.142136,55.083675,60.589455,74.48449,88.057686,88.75229,102.234344,103.77479,78.43072,77.57784,27.981684,78.69192,41.84089,25.313507,21.779797
118,80,28.785374,66.92606,83.19715,81.26782,98.65273,165.38187,157.02919,178.34952,182.9232,88.72835,95.56786,32.034386,99.80273,45.610897,13.4262085,45.636322
118,81,33.000435,34.800262,53.43668,56.32084,67.76832,76.676186,88.67666,97.68849,103.66542,75.92701,101.20056,41.78955,76.08862,44.604507,12.923262,16.082685
118,82,35.579723,62.568676,64.11963,59.904335,88.863365,132.7601,113.239136,125.81491,169.32132,73.419266,97.529015,56.18141,103.39207,78.7067,22.568794,48.36811
118,83,51.244488,61.239643,64.923546,56.33729,80.43695,94.4187,97.35954,96.41757,94.964745,81.31095,44.218975,32.416782,48.59299,66.25966,26.326197,38.435883
118,86,39.496223,41.155098,51.08129,54.724983,70.483536,70.46274,99.59634,96.24636,83.34034,90.228165,93.4169,37.28178,68.911934,53.24671,19.454565,16.84221
118,87,29.606634,52.93722,45.296364,58.652317,67.423874,101.691956,86.95608,103.94805,132.79128,75.41354,119.34775,42.567818,112.47876,50.831585,11.42958,31.362473
118,88,25.031445,26.351604,44.42008,54.9702,59.412987,63.554733,83.9271,87.03648,84.38057,81.48695,105.51645,49.75182,70.57934,50.11818,15.085596,18.574251
118,89,33.025505,35.436306,49.242092,61.648827,75.22388,90.875374,90.509926,111.71084,118.138504,74.663284,102.06306,49.01826,81.02557,69.25999,17.723228,26.037397
118,90,28.580853,30.365072,41.59104,57.095207,59.759754,59.15494,87.753365,91.04386,65.60275,83.91281,95.702576,55.565193,47.02034,63.97834,10.700699,11.25053
118,98,32.559223,26.979053,77.187515,81.93333,99.561424,84.42936,167.53802,145.29655,60.964176,137.49025,99.277664,57.19877,59.274376,56.618576,16.850536,5.527356
118,101,22.207796,30.792278,50.069897,41.1878,61.932045,31.784594,81.315,92.8523,68.68785,78.456436,96.48022,43.556965,91.51569,50.548325,27.977076,17.320234
118,102,38.43033,28.268785,63.629963,55.19925,87.493164,76.71892,112.04276,122.54697,121.20277,85.59659,106.69691,68.73223,111.3696,52.340355,32.048138,22.26214
118,105,32.402096,26.671244,36.26806,43.512894,18.00875,54.93277,75.3947,83.679535,46.078255,27.286434,17.319096,16.783901,39.04766,9.485474,17.262115,27.353085
118,106,44.682056,39.89368,55.615303,74.02681,106.329605,94.073845,127.507126,130.6639,83.23493,126.26935,72.943665,54.26731,44.79511,65.81615,36.554398,25.611757
118,107,40.133343,56.94691,94.02153,116.679146,133.31172,155.84904,194.27757,216.11331,138.35416,151.32222,35.51133,55.96462,15.247027,65.489334,23.676914,19.621748
118,108,76.66564,62.447056,81.29921,83.89984,173.78702,152.04471,172.37975,170.23874,148.71184,177.40486,30.492796,23.837269,26.523844,23.816181,54.435593,42.077133
118,109,83.49699,75.63292,90.35666,40.80024,175.96767,158.127,179.06433,94.94397,160.86948,173.826,33.854065,74.323456,28.870132,102.31105,49.862694,79.03354
118,111,48.638428,46.121357,71.494606,95.41999,98.529396,97.47795,119.05618,145.69922,103.429146,94.315865,30.070873,31.27186,17.19591,52.339893,22.927404,10.5837755
118,112,42.89098,39.178486,72.36385,89.92478,85.41803,81.217896,97.36592,113.178894,82.535484,87.02914,29.392479,44.2613,26.5577,70.06471,44.668488,44.004265
118,113,44.338562,41.495575,60.350807,85.70886,95.26569,86.47007,88.31732,96.69332,92.66673,89.71861,26.198277,48.565636,19.764359,82.78667,46.254894,52.23743
118,118,45.08323,68.85525,52.04024,48.766335,66.115814,88.094574,88.08149,87.92005,87.4282,75.01736,56.523163,17.732525,60.18283,10.395339,10.499123,24.980537
118,119,45.86686,68.32865,49.939404,47.270855,64.10202,82.54108,88.40464,87.07597,75.145386,79.03245,57.05847,28.888323,56.60915,23.77517,11.668671,24.760548
118,120,45.53403,61.32902,47.806206,43.279037,63.848515,77.0,88.17777,82.95342,72.10522,77.54237,55.894787,27.22145,53.904022,23.514856,12.734814,22.776417
118,121,29.986174,48.88876,48.753006,42.35141,60.954414,69.90938,88.23653,82.73712,69.86564,68.860695,57.132313,20.555775,56.67521,16.698915,11.90197,18.374556
118,122,28.01445,44.5835,52.4128,48.731236,62.56933,71.82696,89.23767,87.0047,71.10706,71.16738,55.295338,21.84462,55.71425,19.67283,12.5315895,14.83636
118,123,30.79019,57.526573,54.264355,53.402637,65.22122,83.94431,91.22035,92.27553,83.51372,72.18084,58.783127,17.877947,62.9628,13.4492,11.56196,19.436132
118,124,27.965006,62.16705,53.653797,51.214657,64.61263,88.122055,91.31165,90.691315,82.21519,73.4775,56.12175,23.036137,64.292656,17.02323,12.131891,24.363066
118,125,27.107132,58.200584,56.028675,55.09538,64.91028,83.49185,93.65584,93.463356,76.72788,74.07969,55.629383,27.801651,60.61645,23.137875,13.256658,19.811829
118,126,29.516638,59.679,55.60351,55.03389,65.34652,83.743774,93.66111,93.29643,76.93964,75.11671,54.617218,26.912409,59.824245,23.715704,11.78368,20.913374
118,127,26.479021,56.6688,53.979996,55.00362,63.926785,80.02747,92.49139,92.85016,77.00575,70.31288,53.168434,22.494648,61.3112,19.728243,12.564204,18.264378
118,128,30.366772,51.0423,52.90659,54.315365,67.091446,75.723495,93.46949,92.37666,75.43815,73.71349,54.03366,22.429514,55.541645,21.337566,11.130111,15.759457
118,129,49.814163,54.226032,72.133316,63.677082,90.74095,109.36195,107.60336,102.05568,110.46947,90.18051,40.768444,41.79198,38.94596,77.5287,24.94921,47.27062
118,131,30.224247,54.21084,52.339985,53.40217,66.99999,77.021614,94.33338,92.7823,76.14601,73.2037,50.33474,19.69705,56.88939,18.523516,9.94888,21.67038
118,132,29.860172,46.13467,54.94459,56.54708,68.569824,71.26076,99.211365,95.88816,71.27404,74.10934,50.742344,21.319317,52.461243,20.688568,13.7691145,27.048153
118,133,28.074245,48.396996,51.967133,53.422062,67.56642,73.29153,94.68951,93.12525,72.93933,72.44794,49.504642,16.827847,54.306427,15.198774,11.259882,24.590601
118,134,30.323534,52.569817,54.17228,52.979164,69.4338,76.86188,93.458565,91.617615,76.26008,74.31194,47.41491,15.946855,60.570206,14.0153885,14.197247,18.281229
118,135,29.349936,53.651085,54.85667,53.806206,68.6129,77.24047,94.007965,91.96311,76.59458,73.5793,47.64886,17.640411,60.77417,15.498684,14.307755,17.38622
118,136,29.97202,50.969254,54.154358,53.280888,70.1671,76.43689,94.65715,92.76231,76.23159,74.71634,47.949623,15.802689,60.683643,13.42601,13.055318,19.632301
118,137,28.730358,49.010483,51.410065,51.703068,69.97436,74.97689,92.53708,91.284454,75.15648,73.817795,46.578655,19.19354,59.277023,16.195217,13.826397,18.491383
118,138,30.29099,47.559635,51.622066,51.543587,73.467926,75.58744,91.93871,90.21342,74.732864,74.59556,45.53948,21.526245,62.5178,19.147202,19.828264,17.018023
118,139,28.61432,44.868195,49.565132,49.911926,71.22128,74.68445,90.8073,88.57918,74.76538,74.17432,44.750206,23.325254,55.588272,22.12769,16.285301,17.081161
118,140,28.576721,42.099644,50.891384,50.11196,70.8618,73.18057,91.190094,87.93273,74.489204,75.17646,46.41526,25.674086,51.787434,23.402464,16.868973,14.753894
118,141,31.29826,42.200806,51.520782,51.621937,75.021034,72.940346,93.9867,90.72003,75.575096,77.1295,45.007133,17.452509,57.24808,15.078643,16.641241,15.918129
118,142,29.475254,43.156403,53.57986,52.69312,72.30225,74.18386,94.72661,90.80569,75.52979,76.3109,47.63814,23.290665,53.888206,21.902905,16.04289,15.352734
118,143,30.59691,44.239048,52.937267,51.800373,74.09439,75.548996,94.99574,90.634445,77.51752,76.62029,44.344532,16.614426,57.75551,14.265681,16.32344,16.882902
118,144,30.8917,41.08693,52.167747,52.215107,74.192184,74.20285,95.36559,91.75871,77.591644,77.16347,42.694298,14.771056,53.833355,13.528136,13.629495,17.464796
118,145,30.842321,41.228493,52.741703,52.13748,71.37373,73.88152,95.80945,91.34831,76.793785,77.01913,43.80985,16.907211,51.55292,16.130064,11.772673,18.850058
118,146,29.319597,39.08354,47.015274,49.11598,72.43085,71.333405,90.88654,87.84883,76.28955,76.54673,46.028313,21.401209,48.20711,20.865051,14.003479,16.896105
118,147,30.162708,44.796562,51.633553,50.89888,76.27424,74.37241,97.71356,91.3538,76.941826,77.54647,41.823597,17.531595,60.035213,16.221226,14.385907,19.387774
118,148,33.006214,44.806637,52.889553,52.069283,81.044754,75.989494,101.47566,94.34166,81.00547,80.32249,41.34112,20.70582,56.064487,19.9806,16.462046,18.505533
118,149,31.839838,41.701847,53.878914,52.868557,80.823784,74.87902,103.97002,96.70335,81.10772,81.11607,41.11285,16.429676,53.77528,14.292237,16.355024,15.808526
118,150,34.615646,41.362816,53.979206,52.446674,77.94033,73.34093,102.273125,95.56738,79.96961,80.43984,42.638264,21.977148,50.584454,22.771124,14.139567,15.0415
118,151,35.841774,44.88127,55.428947,53.03386,89.398186,78.97867,114.611404,102.1715,91.32783,84.76383,43.12261,29.007025,53.62101,31.680805,19.575111,14.968275
118,152,37.52596,42.53182,62.143337,62.139404,96.086235,86.279106,127.70979,119.799194,95.88858,94.50598,42.462154,15.65661,54.287617,15.845667,18.692814,15.009695
119,37,35.537796,37.5022,45.335285,30.52634,68.78855,51.480915,75.830925,62.71405,65.49401,59.311073,42.079395,59.721615,66.35609,56.653633,36.876564,29.029865
119,38,50.936813,52.797413,59.73594,63.408607,72.70932,76.3739,98.93925,103.73884,76.55999,77.37338,34.242195,16.020313,41.223957,19.315588,25.556812,16.469275
119,39,15.678839,33.221725,68.83043,75.0198,54.667675,61.840775,106.89424,110.51219,56.82788,59.974247,26.927465,23.894728,30.60264,31.362642,12.515692,13.652414
119,46,35.301582,42.7307,52.140495,21.405157,66.4998,68.617256,70.57015,49.165707,61.01424,78.590805,37.79055,50.716953,18.863846,47.618443,49.858326,40.773197
119,61,37.31715,25.616602,50.669357,63.26759,74.729645,66.40524,81.02316,97.7283,77.53645,102.47282,82.819565,37.72423,70.47171,37.762623,27.523512,22.115831
119,71,27.762737,34.764366,59.788433,61.54209,70.96061,80.99111,106.32588,108.34269,83.58834,72.16487,32.855305,4.3233347,41.582485,3.4960136,9.6035,10.573098
119,74,85.8801,63.974205,131.24045,128.09068,94.27937,70.90083,171.44063,159.38605,77.17283,101.75682,57.4923,48.034077,72.8061,48.572414,98.28295,89.553444
119,75,29.741415,33.20859,73.41638,76.85108,78.72245,81.05523,124.71227,125.616196,83.34088,79.62694,32.937317,6.9802775,36.330956,5.4052567,12.330428,8.710148
119,76,25.310614,25.497501,62.425327,63.55751,67.28777,66.850555,105.91884,106.024635,67.23148,70.23379,28.452368,10.661767,28.955215,11.654666,16.687231,16.797491
119,77,27.209412,27.98526,59.24032,60.39043,70.24113,73.34844,104.56526,106.25271,72.23673,73.263596,29.739723,8.289505,30.901638,9.262188,12.366748,9.763567
119,78,26.663343,25.832956,62.736637,63.27893,69.730255,68.32302,106.84061,107.83244,67.64665,73.76459,30.070751,9.559942,30.829601,10.902993,13.272466,15.324211
119,79,33.144115,37.960213,69.25735,71.427864,81.266624,85.90095,117.933655,119.72414,88.69455,80.64688,31.337524,2.718317,34.9619,1.0329111,8.993072,8.515961
119,80,31.927317,40.69932,65.396515,68.78644,81.287254,89.0422,115.50398,117.600426,91.51338,80.143234,29.245003,2.6934683,36.031097,2.8755662,9.981964,11.2135105
119,84,24.401865,51.362324,100.88508,102.45702,63.46244,93.41616,118.46353,133.57608,128.33641,60.65193,114.093575,32.02098,90.0031,41.411835,59.01632,67.85738
119,87,27.914583,23.149035,40.861767,33.174065,69.471115,59.942535,80.89811,66.241135,63.180508,76.77759,41.127758,34.505825,30.957561,27.682898,18.921165,20.764244
119,93,46.81261,69.11171,46.887463,72.793236,108.0854,122.58352,104.002495,58.18695,128.83772,103.2644,24.924152,49.172295,35.814583,106.98483,35.67998,87.836815
119,95,40.286148,56.42044,57.746002,61.81906,82.18826,102.32482,102.50082,111.23515,93.29328,92.74242,31.108774,17.78126,39.47898,21.705889,15.711925,24.838612
119,96,37.96448,20.512358,51.002148,61.01302,80.91445,64.35751,96.316864,104.98849,61.3257,95.243256,46.41427,29.35875,53.95712,40.548668,18.354326,9.758062
119,101,24.53086,24.267118,58.622425,60.04224,61.997864,63.426933,98.59341,102.00915,66.012886,61.98781,28.08803,11.878604,30.432339,13.76065,20.001537,18.252182
119,102,28.900429,26.626497,78.81298,78.89392,63.563435,68.52575,118.18732,118.97683,69.434044,63.994125,28.94451,8.152197,36.204044,9.935887,31.148106,23.03037
119,103,45.73538,36.6764,63.935783,61.65554,86.58224,77.4835,109.20164,104.997185,72.68882,95.521034,37.09678,9.918835,39.83039,6.6634736,14.336173,8.945214
119,104,22.07613,24.761248,67.42235,68.05032,61.8066,62.632477,107.95165,109.767975,65.08549,65.18535,31.969229,15.953748,33.925976,17.165897,20.361443,22.083054
119,105,30.153511,23.774696,62.536682,64.21539,62.038864,63.842968,100.48688,105.561935,65.520325,61.24532,30.072357,11.760018,36.710094,11.339458,28.600777,18.042488
119,106,32.495922,27.878826,56.49663,57.971832,62.5969,60.700806,95.21055,98.0516,64.82349,61.21861,29.752811,9.93916,31.723543,9.341874,25.642187,21.05568
119,107,32.083572,28.855782,56.547737,58.10277,61.52519,59.810143,94.76533,98.37489,64.15425,60.156445,29.31218,8.328555,30.925892,8.169776,27.090971,23.021738
119,108,33.618797,25.621084,61.36721,62.931866,61.944157,59.796837,97.72116,101.50227,63.18228,61.18399,29.359241,10.11025,33.23729,8.487532,31.407057,24.553768
119,109,25.922987,21.959301,57.260185,58.44671,58.22054,59.956272,97.06432,99.123764,62.530403,58.157578,30.143206,10.996052,34.181774,9.171709,18.270535,12.113166
119,110,33.979744,41.6189,62.763298,62.60124,65.01357,70.28974,100.95278,103.754395,66.14525,72.254845,35.925438,19.062784,35.340466,19.995377,11.929317,14.027318
119,111,32.193253,28.60363,56.928947,59.083652,59.274757,58.257183,96.33315,100.31797,64.62339,57.408318,30.268673,17.74865,31.010036,17.22439,25.109785,22.137907
119,112,32.42791,35.66169,41.590084,40.287075,60.125427,44.33444,82.00952,79.543724,34.984257,68.80565,27.353474,16.196146,25.316,17.658009,11.728528,20.35653
119,113,22.282309,23.475533,62.516304,63.958027,55.80075,60.561153,102.09942,104.93116,60.695206,56.77699,33.210213,11.211643,39.63332,9.665076,15.476283,9.091648
119,114,32.272972,30.514471,53.918888,54.215103,57.3402,57.54564,94.39655,96.79198,63.603718,56.208458,31.893135,14.842412,33.01031,13.139197,18.858448,18.012339
119,115,33.58663,31.766108,50.766045,50.820526,59.31142,59.427677,90.59056,91.68657,65.452545,57.716442,30.952442,10.413529,31.546293,9.019434,19.593918,18.656464
119,116,38.317642,32.08569,56.31913,56.74623,59.723698,56.584206,95.21271,96.32318,66.93236,54.922928,32.32085,20.494444,31.69738,19.274008,29.310295,26.076052
119,117,33.27017,27.849573,54.186035,54.653896,58.619774,57.748295,93.507324,94.24173,63.6485,57.055267,31.786743,11.832435,31.664934,9.248971,22.528751,19.94334
119,118,27.140652,18.616955,54.871994,55.888256,56.82924,54.92126,93.20559,95.167076,59.779987,55.897385,32.15599,13.698951,31.574383,12.76455,21.120129,15.929992
119,119,34.07789,28.390133,57.631855,56.448338,60.314,58.516705,93.97425,94.26247,66.573685,57.256454,32.40906,13.714327,31.0025,11.224547,30.297237,26.28538
119,120,39.01172,31.91041,63.542923,62.737614,59.27801,56.317696,100.86036,100.223656,65.04262,55.56152,33.027187,15.764358,31.470236,13.885877,35.24451,31.537035
119,121,35.00691,29.45571,62.32844,61.799984,57.749664,56.050694,99.795296,100.29883,62.481777,56.57197,33.532036,15.203605,32.38606,13.270214,30.702694,28.662056
119,122,37.368114,23.134184,61.113483,61.07514,52.60668,52.397667,101.37937,103.94911,55.445076,52.4081,32.506924,13.832563,33.667767,11.936312,27.59945,19.814701
119,123,38.714333,38.67094,64.99958,66.38675,56.16443,59.544662,100.53366,102.42501,70.98564,51.423717,36.01755,18.720165,35.145832,19.48697,37.62717,39.370274
119,124,41.108067,38.270245,67.8533,65.85018,56.829338,59.280514,103.00738,102.31122,68.14188,53.340443,34.01136,14.228236,33.164955,12.979724,40.691936,38.874287
119,125,39.803207,36.06271,75.865,75.74456,51.33551,53.23395,118.50661,118.84529,60.614086,51.622047,37.27944,19.05507,34.89781,19.512518,35.995358,35.949417
119,126,52.91526,25.97658,66.4407,71.68468,70.34221,41.153614,107.80388,109.98254,40.903236,82.94469,54.267464,19.058914,62.764435,24.22785,26.321402,17.978731
119,127,28.521755,35.18458,60.19053,58.17993,54.190582,61.496277,98.59662,97.695435,70.804375,51.917168,36.50755,16.637365,35.476055,17.96924,21.761023,27.965199
119,128,38.87056,42.283024,65.20259,66.20507,49.217327,54.945,104.96564,107.78325,62.483036,48.192078,33.738853,15.862465,33.539753,16.7683,33.71125,36.244747
119,129,33.25823,33.79805,63.191277,58.35758,50.722332,54.543858,100.29725,97.61096,58.88058,51.257603,31.538317,6.554194,31.209927,5.2862887,32.386482,29.2923
119,130,37.094296,35.838104,63.848885,57.48685,50.305836,54.35271,101.66985,97.14262,57.75941,51.41201,31.366335,8.1190195,31.06009,11.010233,34.719097,28.70437
119,131,35.406025,40.473854,66.05749,66.33062,48.557716,56.491047,106.410706,106.90946,63.867264,49.017357,37.610817,14.372968,37.275646,10.912693,29.505087,33.616962
119,132,34.667755,41.35132,68.19799,70.88625,49.631237,57.019806,107.85222,108.85051,64.88062,49.922806,38.867184,17.572485,38.385918,19.811255,31.147186,40.14608
119,133,32.940365,42.20455,63.48582,62.55505,46.36827,56.297226,105.44136,103.31275,64.83317,47.522903,41.274822,15.401321,40.93511,12.848756,25.566034,32.07472
119,134,29.72477,40.61121,63.31175,66.37013,49.85507,58.85064,102.727516,104.46735,68.446014,50.421635,41.748997,19.451777,44.24692,19.745634,25.765745,36.210068
119,135,33.034916,43.109974,66.725044,63.60399,46.479687,56.066395,106.6679,104.180145,60.639137,49.360966,36.587166,8.667547,38.7031,6.097583,30.721378,35.132618
119,136,31.768944,44.747715,64.55122,63.540295,45.852974,54.70082,106.79194,105.336525,62.29913,48.47296,40.228138,13.353576,43.295517,9.040196,25.93144,33.856754
119,137,31.221704,42.61206,64.44334,64.453514,45.805363,54.704105,106.75052,104.784904,60.19753,48.462734,38.730232,12.428723,41.169228,11.66928,25.230228,35.08729
119,138,29.382174,43.724277,68.191925,66.79128,44.37563,52.20502,111.254974,108.83089,61.097713,48.81604,42.2644,16.000902,46.820404,13.613956,26.560507,35.625454
119,139,33.805996,40.12671,78.769135,78.44799,49.303547,52.870876,114.564674,112.78895,61.90535,49.94638,37.38234,15.999108,39.29562,15.655369,41.657684,47.230194
119,140,30.805151,42.532234,71.846016,73.94932,46.790394,53.59025,110.34622,110.762726,63.8263,48.37891,40.130165,18.579803,43.572617,19.339283,34.64698,44.096058
119,141,27.086035,42.60896,64.55912,65.01533,44.08489,50.8766,108.01559,107.19749,60.31726,48.8723,42.97272,17.14766,47.7683,17.310118,21.871332,32.42184
119,142,28.041063,43.40114,71.27189,72.729,44.180832,47.879715,115.42716,115.39651,57.45064,49.44292,40.68699,18.796066,46.735672,20.245914,28.585506,39.31692
119,143,24.20272,41.512047,67.753296,66.87977,45.04622,48.73826,113.09287,109.07502,56.84729,51.480663,43.860786,14.838602,51.547314,12.121487,22.01387,33.47806
119,144,26.184233,38.251064,66.37405,65.65235,45.517796,46.741417,112.83734,108.626,55.27662,51.95036,45.084774,15.749078,50.91032,14.640219,19.565428,28.953499
119,145,26.1482,39.443718,68.75313,70.12139,45.345337,47.01642,115.17786,112.4588,53.872494,51.625984,42.235172,17.127087,47.746647,18.251251,23.260214,35.436253
119,146,24.09467,36.300926,64.32364,63.910915,46.21393,46.416824,108.624214,105.56652,52.647327,51.319492,40.363586,12.7557745,45.946453,12.132089,21.396162,30.353073
